Tempo_µs,SetPoint,PWM,Vel_Real
15011508.0,750.0,32.15,0.0
15034396.0,750.0,32.15,0.0
15057268.0,750.0,32.15,0.0
15080148.0,750.0,32.15,0.0
15103076.0,750.0,32.15,0.0
15125908.0,750.0,32.15,0.0
15148788.0,750.0,32.15,0.0
15171668.0,750.0,32.15,0.0
15194548.0,750.0,32.15,0.0
15217476.0,750.0,32.15,0.0
15240308.0,750.0,32.15,0.0
15263188.0,750.0,32.15,0.0
15286068.0,750.0,32.15,0.0
15308948.0,750.0,32.15,0.0
15331876.0,750.0,32.15,0.0
15354708.0,750.0,32.15,0.0
15377588.0,750.0,32.15,0.0
15400468.0,750.0,32.15,0.0
15423348.0,750.0,32.15,0.0
15446276.0,750.0,32.15,0.0
15469108.0,750.0,32.15,0.0
15491988.0,750.0,32.15,0.0
15514868.0,750.0,32.15,0.0
15537748.0,750.0,32.15,0.0
15560676.0,750.0,32.15,0.0
15583508.0,750.0,32.15,0.0
15606388.0,750.0,32.15,0.0
15629268.0,750.0,32.15,0.0
15652148.0,750.0,32.15,0.0
15675076.0,750.0,32.15,0.0
15697908.0,750.0,32.15,0.0
15720788.0,750.0,32.15,0.0
15743668.0,750.0,32.15,0.0
15766552.0,750.0,32.15,0.0
15789476.0,750.0,32.15,0.0
15812308.0,750.0,32.15,0.0
15835188.0,750.0,32.15,0.0
15858068.0,750.0,32.15,0.0
15880948.0,750.0,32.15,0.0
15903876.0,750.0,32.15,0.0
15926708.0,750.0,32.15,0.0
15949588.0,750.0,32.15,0.0
15972468.0,750.0,32.15,0.0
15995348.0,750.0,32.15,0.0
16018276.0,750.0,32.15,0.0
16041108.0,750.0,32.15,0.0
16063988.0,750.0,32.15,0.0
16086868.0,750.0,32.15,0.0
16109748.0,750.0,32.15,0.0
16132676.0,750.0,32.15,0.0
16155508.0,750.0,32.15,0.0
16178388.0,750.0,32.15,0.0
16201268.0,750.0,32.15,0.0
16224148.0,750.0,32.15,0.0
16247076.0,750.0,32.15,0.0
16269908.0,750.0,32.15,0.0
16292788.0,750.0,32.15,0.0
16315668.0,750.0,32.15,0.0
16338548.0,750.0,32.15,0.0
16361480.0,750.0,32.15,0.0
16384308.0,750.0,32.15,0.0
16407188.0,750.0,32.15,0.0
16430068.0,750.0,32.15,0.0
16452948.0,750.0,32.15,0.0
16475876.0,750.0,32.15,0.0
16498716.0,750.0,32.15,0.0
16521588.0,750.0,32.15,0.0
16544468.0,750.0,32.15,0.0
16567348.0,750.0,32.15,0.0
16590276.0,750.0,32.15,0.0
16613108.0,750.0,32.15,0.0
16635988.0,750.0,32.15,0.0
16658868.0,750.0,32.15,0.0
16681748.0,750.0,32.15,0.0
16704676.0,750.0,32.15,0.0
16727508.0,750.0,32.15,0.0
16750388.0,750.0,32.15,0.0
16773268.0,750.0,62.16,0.0
16796148.0,750.0,62.16,0.0
16819076.0,750.0,62.16,0.0
16841908.0,750.0,62.16,0.0
16864788.0,750.0,62.16,0.0
16887668.0,750.0,62.16,0.0
16910548.0,750.0,62.16,0.0
16933476.0,750.0,62.16,0.0
16956308.0,750.0,62.16,0.0
16979188.0,750.0,62.16,0.0
17002068.0,750.0,62.16,0.0
17024948.0,750.0,62.16,0.0
17047876.0,750.0,62.16,0.0
17070708.0,750.0,62.16,0.0
17093588.0,750.0,62.16,0.0
17116468.0,750.0,62.16,0.0
17139348.0,750.0,62.16,0.0
17162280.0,750.0,62.16,0.0
17185108.0,750.0,62.16,0.0
17207988.0,750.0,62.16,0.0
17230876.0,750.0,62.16,0.0
17253748.0,750.0,62.16,0.0
17276676.0,750.0,62.16,0.0
17299508.0,750.0,62.16,0.0
17322388.0,750.0,62.16,0.0
17345268.0,750.0,62.16,0.0
17368148.0,750.0,62.16,0.0
17391076.0,750.0,62.16,0.0
17413908.0,750.0,62.16,0.0
17436788.0,750.0,62.16,0.0
17459668.0,750.0,62.16,0.0
17482548.0,750.0,62.16,0.0
17505476.0,750.0,62.16,0.0
17528308.0,750.0,62.16,0.0
17551188.0,750.0,62.16,0.0
17574068.0,750.0,62.16,0.0
17596948.0,750.0,62.16,0.0
17619876.0,750.0,62.16,0.0
17642708.0,750.0,62.16,0.0
17665588.0,750.0,62.16,0.0
17688468.0,750.0,62.16,0.0
17711348.0,750.0,62.16,0.0
17734276.0,750.0,62.16,0.0
17757108.0,750.0,62.16,0.0
17779988.0,750.0,62.16,0.0
17802868.0,750.0,62.16,0.0
17825748.0,750.0,62.16,0.0
17848676.0,750.0,62.16,0.0
17871508.0,750.0,62.16,0.0
17894388.0,750.0,62.16,0.0
17917268.0,750.0,62.16,0.0
17940148.0,750.0,62.16,0.0
17963080.0,750.0,62.16,0.0
17985908.0,750.0,62.16,0.0
18008788.0,750.0,62.16,0.0
18031668.0,750.0,62.16,0.0
18054548.0,750.0,62.16,0.0
18077476.0,750.0,62.16,0.0
18100308.0,750.0,62.16,0.0
18123188.0,750.0,62.16,0.0
18146068.0,750.0,62.16,0.0
18168948.0,750.0,62.16,0.0
18191876.0,750.0,62.16,0.0
18214708.0,750.0,62.16,0.0
18237588.0,750.0,62.16,0.0
18260468.0,750.0,62.16,0.0
18283348.0,750.0,62.16,0.0
18306276.0,750.0,62.16,0.0
18329108.0,750.0,62.16,0.0
18351988.0,750.0,62.16,0.0
18374868.0,750.0,62.16,0.0
18397748.0,750.0,62.16,0.0
18420676.0,750.0,62.16,0.0
18443508.0,750.0,62.16,0.0
18466388.0,750.0,62.16,0.0
18489268.0,750.0,62.16,0.0
18512148.0,750.0,62.16,0.0
18535076.0,750.0,62.16,0.0
18557908.0,750.0,62.16,0.0
18580788.0,750.0,62.16,0.0
18603668.0,750.0,62.16,0.0
18626548.0,750.0,62.16,0.0
18649476.0,750.0,62.16,0.0
18672308.0,750.0,62.16,0.0
18695196.0,750.0,62.16,0.0
18718068.0,750.0,62.16,0.0
18740948.0,750.0,62.16,0.0
18763876.0,750.0,62.16,0.0
18786708.0,750.0,62.16,0.0
18809588.0,750.0,62.16,0.0
18832468.0,750.0,62.16,0.0
18855348.0,750.0,62.16,0.0
18878276.0,750.0,62.16,0.0
18901108.0,750.0,62.16,0.0
18923988.0,750.0,62.16,0.0
18946868.0,750.0,62.16,0.0
18969748.0,750.0,62.16,0.0
18992676.0,750.0,62.16,0.0
19015508.0,750.0,62.16,0.0
19038388.0,750.0,62.16,0.0
19061268.0,750.0,62.16,0.0
19084148.0,750.0,62.16,0.0
19107076.0,750.0,62.16,0.0
19129908.0,750.0,62.16,0.0
19152788.0,750.0,62.16,0.0
19175668.0,750.0,62.16,0.0
19198548.0,750.0,62.16,0.0
19221476.0,750.0,62.16,0.0
19244308.0,750.0,62.16,0.0
19267188.0,750.0,62.16,0.0
19290068.0,750.0,62.16,0.0
19312948.0,750.0,62.16,0.0
19335876.0,750.0,62.16,0.0
19358708.0,750.0,62.16,0.0
19381588.0,750.0,62.16,0.0
19404468.0,750.0,62.16,0.0
19427356.0,750.0,62.16,0.0
19450276.0,750.0,62.16,0.0
19473108.0,750.0,62.16,0.0
19495988.0,750.0,62.16,0.0
19518868.0,750.0,62.16,0.0
19541748.0,750.0,62.16,0.0
19564676.0,750.0,62.16,0.0
19587508.0,750.0,62.16,0.0
19610388.0,750.0,62.16,0.0
19633268.0,750.0,62.16,0.0
19656148.0,750.0,62.16,0.0
19679076.0,750.0,62.16,0.0
19701908.0,750.0,62.16,0.0
19724788.0,750.0,62.16,0.0
19747668.0,750.0,62.16,0.0
19770548.0,750.0,62.16,0.0
19793476.0,750.0,62.16,0.0
19816308.0,750.0,62.16,0.0
19839188.0,750.0,62.16,0.0
19862068.0,750.0,62.16,0.0
19884948.0,750.0,62.16,0.0
19907876.0,750.0,62.16,0.0
19930708.0,750.0,62.16,0.0
19953588.0,750.0,62.16,0.0
19976468.0,750.0,62.16,0.0
19999348.0,750.0,62.16,0.0
20022280.0,750.0,62.16,0.0
20045108.0,750.0,62.16,0.0
20067988.0,750.0,62.16,0.0
20090868.0,750.0,62.16,0.0
20113748.0,750.0,62.16,0.0
20136676.0,750.0,62.16,0.0
20159516.0,750.0,62.16,0.0
20182388.0,750.0,62.16,0.0
20205268.0,750.0,62.16,0.0
20228148.0,750.0,62.16,0.0
20251076.0,750.0,62.16,0.0
20273908.0,750.0,62.16,0.0
20296788.0,750.0,62.16,0.0
20319668.0,750.0,62.16,0.0
20342548.0,750.0,62.16,0.0
20365476.0,750.0,62.16,0.0
20388308.0,750.0,62.16,0.0
20411188.0,750.0,62.16,0.0
20434068.0,750.0,62.16,0.0
20456948.0,750.0,62.16,0.0
20479876.0,750.0,62.16,0.0
20502708.0,750.0,62.16,0.0
20525588.0,750.0,62.16,0.0
20548468.0,750.0,62.16,0.0
20571348.0,750.0,62.16,0.0
20594276.0,750.0,62.16,0.0
20617108.0,750.0,62.16,0.0
20639988.0,750.0,62.16,0.0
20662868.0,750.0,62.16,0.0
20685748.0,750.0,62.16,0.0
20708676.0,750.0,62.16,0.0
20731508.0,750.0,62.16,0.0
20754388.0,750.0,62.16,0.0
20777268.0,750.0,62.16,0.0
20800148.0,750.0,62.16,0.0
20823080.0,750.0,62.16,0.0
20845908.0,750.0,62.16,0.0
20868788.0,750.0,62.16,0.0
20891676.0,750.0,62.16,0.0
20914548.0,750.0,62.16,0.0
20937476.0,750.0,62.16,0.0
20960308.0,750.0,62.16,0.0
20983188.0,750.0,62.16,0.0
21006068.0,750.0,62.16,0.0
21028948.0,750.0,62.16,0.0
21051876.0,750.0,62.16,0.0
21074708.0,750.0,62.16,0.0
21097588.0,750.0,62.16,0.0
21120468.0,750.0,62.16,0.0
21143348.0,750.0,62.16,0.0
21166276.0,750.0,62.16,0.0
21189108.0,750.0,62.16,0.0
21211988.0,750.0,62.16,0.0
21234868.0,750.0,62.16,0.0
21257748.0,750.0,62.16,0.0
21280676.0,750.0,62.16,0.0
21303508.0,750.0,62.16,0.0
21326388.0,750.0,62.16,0.0
21349268.0,750.0,62.16,0.0
21372148.0,750.0,62.16,0.0
21395076.0,750.0,62.16,0.0
21417908.0,750.0,62.16,0.0
21440788.0,750.0,62.16,0.0
21463668.0,750.0,62.16,0.0
21486548.0,750.0,62.16,0.0
21509476.0,750.0,62.16,0.0
21532308.0,750.0,62.16,0.0
21555188.0,750.0,62.16,0.0
21578068.0,750.0,62.16,0.0
21600948.0,750.0,62.16,0.0
21623880.0,750.0,62.16,0.0
21646708.0,750.0,62.16,0.0
21669588.0,750.0,62.16,0.0
21692468.0,750.0,62.16,0.0
21715348.0,750.0,62.16,0.0
21738276.0,750.0,62.16,0.0
21761108.0,750.0,62.16,0.0
21783988.0,750.0,62.16,0.0
21806868.0,750.0,62.16,0.0
21829748.0,750.0,62.16,0.0
21852676.0,750.0,62.16,0.0
21875508.0,750.0,62.16,0.0
21898388.0,750.0,62.16,0.0
21921268.0,750.0,62.16,0.0
21944148.0,750.0,62.16,0.0
21967076.0,750.0,62.16,0.0
21989908.0,750.0,62.16,0.0
22012788.0,750.0,62.16,0.0
22035668.0,750.0,62.16,0.0
22058548.0,750.0,62.16,0.0
22081476.0,750.0,62.16,0.0
22104308.0,750.0,62.16,0.0
22127188.0,750.0,62.16,0.0
22150068.0,750.0,62.16,0.0
22172948.0,750.0,62.16,0.0
22195876.0,750.0,62.16,0.0
22218708.0,750.0,62.16,0.0
22241588.0,750.0,62.16,0.0
22264468.0,750.0,62.16,0.0
22287348.0,750.0,62.16,0.0
22310276.0,750.0,62.16,0.0
22333108.0,750.0,62.16,0.0
22355996.0,750.0,62.16,0.0
22378868.0,750.0,62.16,0.0
22401748.0,750.0,62.16,0.0
22424676.0,750.0,62.16,0.0
22447508.0,750.0,62.16,0.0
22470388.0,750.0,62.16,0.0
22493268.0,750.0,62.16,0.0
22516148.0,750.0,62.16,0.0
22539076.0,750.0,62.16,0.0
22561908.0,750.0,62.16,0.0
22584788.0,750.0,62.16,0.0
22607668.0,750.0,62.16,0.0
22630548.0,750.0,62.16,0.0
22653476.0,750.0,62.16,0.0
22676308.0,750.0,62.16,0.0
22699188.0,750.0,62.16,0.0
22722068.0,750.0,62.16,0.0
22744948.0,750.0,62.16,0.0
22767876.0,750.0,62.16,0.0
22790708.0,750.0,62.16,0.0
22813588.0,750.0,62.16,0.0
22836468.0,750.0,62.16,0.0
22859348.0,750.0,62.16,0.0
22882276.0,750.0,62.16,0.0
22905108.0,750.0,62.16,0.0
22927988.0,750.0,62.16,0.0
22950868.0,750.0,62.16,0.0
22973748.0,750.0,62.16,0.0
22996676.0,750.0,62.16,0.0
23019508.0,750.0,62.16,0.0
23042388.0,750.0,62.16,0.0
23065268.0,750.0,62.16,0.0
23088156.0,750.0,62.16,0.0
23111076.0,750.0,62.16,0.0
23133908.0,750.0,62.16,0.0
23156788.0,750.0,62.16,0.0
23179668.0,750.0,62.16,0.0
23202548.0,750.0,62.16,0.0
23225476.0,750.0,62.16,0.0
23248308.0,750.0,62.16,0.0
23271188.0,750.0,62.16,0.0
23294068.0,750.0,62.16,0.0
23316948.0,750.0,62.16,0.0
23339876.0,750.0,62.16,0.0
23362708.0,750.0,62.16,0.0
23385588.0,750.0,62.16,0.0
23408468.0,750.0,62.16,0.0
23431348.0,750.0,62.16,0.0
23454276.0,750.0,62.16,0.0
23477108.0,750.0,62.16,0.0
23499988.0,750.0,62.16,0.0
23522868.0,750.0,62.16,0.0
23545748.0,750.0,62.16,0.0
23568676.0,750.0,62.16,0.0
23591508.0,750.0,62.16,0.0
23614388.0,750.0,62.16,0.0
23637268.0,750.0,62.16,0.0
23660148.0,750.0,62.16,0.0
23683080.0,750.0,62.16,0.0
23705908.0,750.0,62.16,0.0
23728788.0,750.0,62.16,0.0
23751668.0,750.0,62.16,0.0
23774548.0,750.0,62.16,0.0
23797476.0,750.0,62.16,0.0
23820316.0,750.0,62.16,0.0
23843188.0,750.0,62.16,0.0
23866068.0,750.0,62.16,0.0
23888948.0,750.0,62.16,0.0
23911876.0,750.0,62.16,0.0
23934708.0,750.0,62.16,0.0
23957588.0,750.0,62.16,0.0
23980468.0,750.0,62.16,0.0
24003348.0,750.0,62.16,0.0
24026276.0,750.0,62.16,0.0
24049108.0,750.0,62.16,0.0
24071988.0,750.0,62.16,0.0
24094868.0,750.0,62.16,0.0
24117748.0,750.0,62.16,0.0
24140676.0,750.0,62.16,0.0
24163508.0,750.0,62.16,0.0
24186388.0,750.0,62.16,0.0
24209268.0,750.0,62.16,0.0
24232148.0,750.0,62.16,0.0
24255076.0,750.0,62.16,0.0
24277908.0,750.0,62.16,0.0
24300788.0,750.0,62.16,0.0
24323668.0,750.0,62.16,0.0
24346548.0,750.0,62.16,0.0
24369476.0,750.0,62.16,0.0
24392308.0,750.0,62.16,0.0
24415188.0,750.0,62.16,0.0
24438068.0,750.0,62.16,0.0
24460948.0,750.0,62.16,0.0
24483880.0,750.0,62.16,0.0
24506708.0,750.0,62.16,0.0
24529588.0,750.0,62.16,0.0
24552476.0,750.0,62.16,0.0
24575348.0,750.0,62.16,0.0
24598276.0,750.0,62.16,0.0
24621108.0,750.0,62.16,0.0
24643988.0,750.0,62.16,0.0
24666868.0,750.0,62.16,0.0
24689748.0,750.0,62.16,0.0
24712676.0,750.0,62.16,0.0
24735508.0,750.0,62.16,0.0
24758388.0,750.0,62.16,0.0
24781268.0,750.0,62.16,0.0
24804148.0,750.0,62.16,0.0
24827076.0,750.0,62.16,0.0
24849908.0,750.0,62.16,0.0
24872788.0,750.0,62.16,0.0
24895668.0,750.0,62.16,0.0
24918548.0,750.0,62.16,0.0
24941476.0,750.0,62.16,0.0
24964308.0,750.0,62.16,0.0
24987188.0,750.0,62.16,0.0
25010068.0,750.0,62.16,0.0
25032948.0,750.0,62.16,0.0
25055876.0,750.0,62.16,0.0
25078708.0,750.0,62.16,0.0
25101588.0,750.0,62.16,0.0
25124468.0,750.0,62.16,0.0
25147348.0,750.0,62.16,0.0
25170276.0,750.0,92.16,0.0
25193108.0,750.0,92.16,0.0
25215988.0,750.0,92.16,0.0
25238868.0,750.0,92.16,0.0
25261748.0,750.0,92.16,0.0
25284680.0,750.0,92.16,0.0
25307508.0,750.0,92.16,0.0
25330388.0,750.0,92.16,0.0
25353268.0,750.0,92.16,0.0
25376148.0,750.0,92.16,0.0
25399076.0,750.0,92.16,0.0
25421908.0,750.0,92.16,0.0
25444788.0,750.0,92.16,0.0
25467668.0,750.0,92.16,0.0
25490548.0,750.0,92.16,0.0
25513476.0,750.0,92.16,0.0
25536308.0,750.0,92.16,0.0
25559188.0,750.0,92.16,0.0
25582068.0,750.0,92.16,0.0
25604948.0,750.0,92.16,0.0
25627876.0,750.0,92.16,0.0
25650708.0,750.0,92.16,0.0
25673588.0,750.0,92.16,0.0
25696468.0,750.0,92.16,0.0
25719348.0,750.0,92.16,0.0
25742276.0,750.0,92.16,0.0
25765108.0,750.0,92.16,0.0
25787988.0,750.0,92.16,0.0
25810868.0,750.0,92.16,0.0
25833748.0,750.0,92.16,0.0
25856676.0,750.0,92.16,0.0
25879508.0,750.0,92.16,0.0
25902388.0,750.0,92.16,0.0
25925268.0,750.0,92.16,0.0
25948148.0,750.0,92.16,0.0
25971076.0,750.0,92.16,0.0
25993908.0,750.0,92.16,0.0
26016796.0,750.0,92.16,0.0
26039668.0,750.0,92.16,0.0
26062548.0,750.0,92.16,0.0
26085476.0,750.0,92.16,0.0
26108308.0,750.0,92.16,0.0
26131188.0,750.0,92.16,0.0
26154068.0,750.0,92.16,0.0
26176948.0,750.0,92.16,0.0
26199876.0,750.0,92.16,0.0
26222708.0,750.0,92.16,0.0
26245588.0,750.0,92.16,0.0
26268468.0,750.0,92.16,0.0
26291348.0,750.0,92.16,0.0
26314276.0,750.0,92.16,0.0
26337108.0,750.0,92.16,0.0
26359988.0,750.0,92.16,0.0
26382868.0,750.0,92.16,0.0
26405748.0,750.0,92.16,0.0
26428676.0,750.0,92.16,0.0
26451508.0,750.0,92.16,0.0
26474388.0,750.0,92.16,0.0
26497268.0,750.0,92.16,0.0
26520148.0,750.0,92.16,0.0
26543076.0,750.0,92.16,0.0
26565908.0,750.0,92.16,0.0
26588788.0,750.0,92.16,0.0
26611668.0,750.0,92.16,0.0
26634548.0,750.0,92.16,0.0
26657476.0,750.0,92.16,0.0
26680308.0,750.0,92.16,0.0
26703188.0,750.0,92.16,0.0
26726068.0,750.0,92.16,0.0
26748956.0,750.0,92.16,0.0
26771876.0,750.0,92.16,0.0
26794708.0,750.0,92.16,0.0
26817588.0,750.0,92.16,0.0
26840468.0,750.0,92.16,0.0
26863348.0,750.0,92.16,0.0
26886276.0,750.0,92.16,0.0
26909108.0,750.0,92.16,0.0
26931988.0,750.0,92.16,0.0
26954868.0,750.0,92.16,0.0
26977748.0,750.0,92.16,0.0
27000676.0,750.0,92.16,0.0
27023508.0,750.0,92.16,0.0
27046388.0,750.0,92.16,0.0
27069268.0,750.0,92.16,0.0
27092148.0,750.0,92.16,0.0
27115076.0,750.0,92.16,0.0
27137908.0,750.0,92.16,0.0
27160788.0,750.0,92.16,0.0
27183668.0,750.0,92.16,0.0
27206548.0,750.0,92.16,0.0
27229476.0,750.0,92.16,0.0
27252308.0,750.0,92.16,0.0
27275188.0,750.0,92.16,0.0
27298068.0,750.0,92.16,0.0
27320948.0,750.0,92.16,0.0
27343880.0,750.0,92.16,0.0
27366708.0,750.0,92.16,0.0
27389588.0,750.0,92.16,0.0
27412468.0,750.0,92.16,0.0
27435348.0,750.0,92.16,0.0
27458276.0,750.0,92.16,0.0
27481116.0,750.0,92.16,0.0
27503988.0,750.0,92.16,0.0
27526868.0,750.0,92.16,0.0
27549748.0,750.0,92.16,0.0
27572676.0,750.0,92.16,0.0
27595508.0,750.0,92.16,0.0
27618388.0,750.0,92.16,0.0
27641268.0,750.0,92.16,0.0
27664148.0,750.0,92.16,0.0
27687076.0,750.0,92.16,0.0
27709908.0,750.0,92.16,0.0
27732788.0,750.0,92.16,0.0
27755668.0,750.0,92.16,0.0
27778548.0,750.0,92.16,0.0
27801476.0,750.0,92.16,0.0
27824308.0,750.0,92.16,0.0
27847188.0,750.0,92.16,0.0
27870068.0,750.0,92.16,0.0
27892948.0,750.0,92.16,0.0
27915876.0,750.0,92.16,0.0
27938708.0,750.0,92.16,0.0
27961588.0,750.0,92.16,0.0
27984468.0,750.0,92.16,0.0
28007348.0,750.0,92.16,0.0
28030276.0,750.0,92.16,0.0
28053108.0,750.0,92.16,0.0
28075988.0,750.0,92.16,0.0
28098868.0,750.0,92.16,0.0
28121748.0,750.0,92.16,0.0
28144680.0,750.0,92.16,0.0
28167508.0,750.0,92.16,0.0
28190388.0,750.0,92.16,0.0
28213276.0,750.0,92.16,0.0
28236148.0,750.0,92.16,0.0
28259076.0,750.0,92.16,0.0
28281908.0,750.0,92.16,0.0
28304788.0,750.0,92.16,0.0
28327668.0,750.0,92.16,0.0
28350548.0,750.0,92.16,0.0
28373476.0,750.0,92.16,0.0
28396308.0,750.0,92.16,0.0
28419188.0,750.0,92.16,0.0
28442068.0,750.0,92.16,0.0
28464948.0,750.0,92.16,0.0
28487876.0,750.0,92.16,0.0
28510708.0,750.0,92.16,0.0
28533588.0,750.0,92.16,0.0
28556468.0,750.0,92.16,0.0
28579348.0,750.0,92.16,0.0
28602276.0,750.0,92.16,0.0
28625108.0,750.0,92.16,0.0
28647988.0,750.0,92.16,0.0
28670868.0,750.0,92.16,0.0
28693748.0,750.0,92.16,0.0
28716676.0,750.0,92.16,0.0
28739508.0,750.0,92.16,0.0
28762388.0,750.0,92.16,0.0
28785268.0,750.0,92.16,0.0
28808148.0,750.0,92.16,0.0
28831076.0,750.0,92.16,0.0
28853908.0,750.0,92.16,0.0
28876788.0,750.0,92.16,0.0
28899668.0,750.0,92.16,0.0
28922548.0,750.0,92.16,0.0
28945480.0,750.0,92.16,0.0
28968308.0,750.0,92.16,0.0
28991188.0,750.0,92.16,0.0
29014068.0,750.0,92.16,0.0
29036948.0,750.0,92.16,0.0
29059876.0,750.0,92.16,0.0
29082708.0,750.0,92.16,0.0
29105588.0,750.0,92.16,0.0
29128468.0,750.0,92.16,0.0
29151348.0,750.0,92.16,0.0
29174276.0,750.0,92.16,0.0
29197108.0,750.0,92.16,0.0
29219988.0,750.0,92.16,0.0
29242868.0,750.0,92.16,0.0
29265748.0,750.0,92.16,0.0
29288676.0,750.0,92.16,0.0
29311508.0,750.0,92.16,0.0
29334388.0,750.0,92.16,0.0
29357268.0,750.0,92.16,0.0
29380148.0,750.0,92.16,0.0
29403076.0,750.0,92.16,0.0
29425908.0,750.0,92.16,0.0
29448788.0,750.0,92.16,0.0
29471668.0,750.0,92.16,0.0
29494548.0,750.0,92.16,0.0
29517476.0,750.0,92.16,0.0
29540308.0,750.0,92.16,0.0
29563188.0,750.0,92.16,0.0
29586068.0,750.0,92.16,0.0
29608948.0,750.0,92.16,0.0
29631876.0,750.0,92.16,0.0
29654708.0,750.0,92.16,0.0
29677596.0,750.0,92.16,0.0
29700468.0,750.0,92.16,0.0
29723348.0,750.0,92.16,0.0
29746276.0,750.0,92.16,0.0
29769108.0,750.0,92.16,0.0
29791988.0,750.0,92.16,0.0
29814868.0,750.0,92.16,0.0
29837748.0,750.0,92.16,0.0
29860676.0,750.0,92.16,0.0
29883508.0,750.0,92.16,0.0
29906388.0,750.0,92.16,0.0
29929268.0,750.0,92.16,0.0
29952148.0,750.0,92.16,0.0
29975076.0,750.0,92.16,0.0
